transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Revenue,Month
3482,459,J**** M*****,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-12-09,4,Cash,0.25,J*****@gmail.com,******2001,successful,150000.0,2025-12
3483,673,N***** D****,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-06-30,2,NetBanking,0.05,N*****@gmail.com,******3301,successful,85500.0,2025-06
3484,384,J****** W*******,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-17,1,Card,0.35,J*****@outlook.com,******1749,successful,9750.0,2025-06
3485,305,Z****** C******,105,45000.0,Tv,Electronics,offline,Delhi,2026-01-06,1,UPI,0.2,Z*****@outlook.com,******3696,successful,36000.0,2026-01
3486,602,J***** S******,102,70000.0,Phone,Electronics,online,Mumbai,2026-02-15,5,Cash,0.05,J*****@gmail.com,******7045,successful,332500.0,2026-02
3487,372,B****** G*****,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-04-07,3,Card,0.1,B*****@gmail.com,******1702,successful,3510.0,2026-04
3488,268,M**** L*****,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-02-11,1,NetBanking,0.15,M*****@gmail.com,******1331,successful,1105.0,2026-02
3489,349,J*** B****,104,8000.0,Shoes,Clothing,online,Bangalore,2026-02-28,4,NetBanking,0.05,J*****@outlook.com,******8393,successful,30400.0,2026-02
3490,197,G****** M****,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-02,2,Card,0.1,G*****@gmail.com,******4137,successful,126000.0,2025-07
3491,627,N***** A****,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-06-06,2,UPI,0.35,N*****@gmail.com,******1056,successful,65000.0,2025-06
3492,24,D***** B******,103,1300.0,Shirt,Clothing,offline,Chennai,2026-01-01,5,UPI,0.25,D*****@gmail.com,******1556,successful,4875.0,2026-01
3493,956,C********** R****,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-07,2,Cash,0.05,C*****@gmail.com,******6145,successful,85500.0,2025-09
3495,942,M****** W********,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-17,3,Card,0.35,M*****@yahoo.com,******0620,successful,487500.0,2026-03
3496,685,D**** M****,105,45000.0,Tv,Electronics,online,Chennai,2025-12-13,1,Cash,0.1,D*****@gmail.com,******1121,successful,40500.0,2025-12
3497,74,D**** A******,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-17,1,NetBanking,0.05,D*****@yahoo.com,******5242,successful,47500.0,2025-07
3498,372,B****** G*****,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-11-21,3,UPI,0.2,B*****@gmail.com,******1702,successful,192000.0,2025-11
3499,104,A***** C*******,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-06-13,3,Card,0.05,A*****@yahoo.com,******9548,successful,142500.0,2025-06
3500,556,R**** G*******,102,70000.0,Phone,Electronics,online,Mumbai,2026-02-12,1,Cash,0.25,R*****@yahoo.com,******5988,successful,52500.0,2026-02
3501,480,D***** G*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-09-25,2,Cash,0.25,D*****@gmail.com,******2109,successful,22500.0,2025-09
3502,423,M*** C****,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-06-30,1,Cash,0.25,M*****@gmail.com,******8855,successful,60000.0,2025-06
3503,477,W***** M***,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-19,5,Cash,0.35,W*****@outlook.com,******0729,successful,146250.0,2025-08
3504,307,E***** B******,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-12-16,5,Card,0.25,E*****@gmail.com,******7428,successful,56250.0,2025-12
3505,174,J****** L***,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-19,4,Cash,0.3,J*****@gmail.com,******9242,successful,125999.99999999999,2026-03
3506,671,S**** F********,104,8000.0,Shoes,Clothing,online,Chennai,2025-10-26,2,NetBanking,0.2,S*****@outlook.com,******5538,successful,12800.0,2025-10
3507,736,L*** L**,105,45000.0,Tv,Electronics,offline,Delhi,2026-04-09,4,Cash,0.2,L*****@gmail.com,******6221,successful,144000.0,2026-04
3508,876,D**** W*******,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-08-11,5,NetBanking,0.35,D*****@gmail.com,******3557,successful,162500.0,2025-08
3509,131,P***** P*******,105,45000.0,Tv,Electronics,online,Bangalore,2025-04-29,4,NetBanking,0.4,P*****@gmail.com,******8147,successful,108000.0,2025-04
3510,20,J*** M*******,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-19,4,NetBanking,0.25,J*****@yahoo.com,******1116,successful,195000.0,2025-05
3511,111,A***** M*******,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-12-02,3,UPI,0.05,A*****@gmail.com,******2386,successful,128250.0,2025-12
3512,656,A*** W****,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-10-10,4,NetBanking,0.1,A*****@yahoo.com,******8407,successful,288000.0,2025-10
3513,576,A***** W****,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-07,2,UPI,0.05,A*****@yahoo.com,******3539,successful,15200.0,2025-11
3514,396,C***** E******,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-04-12,2,Card,0.25,C*****@gmail.com,******5987,successful,75000.0,2026-04
3515,765,E*** G*****,103,1300.0,Shirt,Clothing,online,Bangalore,2025-08-27,5,UPI,0.25,E*****@yahoo.com,******1327,successful,4875.0,2025-08
3516,838,S**** T*****,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-23,3,UPI,0.35,S*****@outlook.com,******6426,successful,2535.0,2025-07
3517,31,L*** V********,106,80000.0,Sofa,Furniture,online,Bangalore,2025-04-26,5,Cash,0.15,L*****@yahoo.com,******5435,successful,340000.0,2025-04
3518,515,A** L**,102,70000.0,Phone,Electronics,offline,Chennai,2025-10-29,4,NetBanking,0.05,A*****@yahoo.com,******0756,successful,266000.0,2025-10
3519,494,R****** E****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-04-16,1,Card,0.15,R*****@yahoo.com,******8527,successful,12750.0,2025-04
3520,744,A***** H***,102,70000.0,Phone,Electronics,online,Chennai,2025-07-02,5,NetBanking,0.05,A*****@outlook.com,******9482,successful,332500.0,2025-07
3522,356,L**** M******,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-12-13,4,Cash,0.25,L*****@gmail.com,******0420,successful,150000.0,2025-12
3523,389,T**** K**,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-15,2,UPI,0.1,T*****@yahoo.com,******5816,successful,144000.0,2026-02
3524,477,W***** M***,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-01-26,5,UPI,0.3,W*****@outlook.com,******0729,successful,4550.0,2026-01
3525,601,M*** H******,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-07-04,3,Card,0.2,M*****@gmail.com,******2878,successful,120000.0,2026-07
3526,580,M******* W*****,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-05-22,4,NetBanking,0.1,M*****@yahoo.com,******7146,successful,162000.0,2025-05
3527,568,J***** C******,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-26,4,NetBanking,0.15,J*****@gmail.com,******6949,successful,51000.0,2026-03
3528,586,M****** M****,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-24,3,Cash,0.15,M*****@outlook.com,******8672,successful,3315.0,2026-01
3529,964,A** B****,102,70000.0,Phone,Electronics,online,Mumbai,2025-08-22,1,Card,0.3,A*****@yahoo.com,******0526,successful,49000.0,2025-08
3530,685,D**** M****,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2026-02-25,2,UPI,0.05,D*****@gmail.com,******1121,successful,123500.0,2026-02
3531,565,C**** M****,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-09-16,1,Cash,0.05,C*****@gmail.com,******2911,successful,47500.0,2025-09
3532,52,D**** H********,106,80000.0,Sofa,Furniture,online,Mumbai,2025-08-23,3,UPI,0.05,D*****@gmail.com,******2999,successful,228000.0,2025-08
3533,721,R***** V****,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-11-10,3,NetBanking,0.2,R*****@yahoo.com,******1453,successful,19200.0,2025-11
3534,893,T***** W*****,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-21,2,Cash,0.2,T*****@outlook.com,******5386,successful,128000.0,2025-07
3535,892,L**** H****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-16,5,UPI,0.4,L*****@yahoo.com,******0803,successful,135000.0,2026-04
3536,493,S**** B***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-13,3,UPI,0.3,S*****@yahoo.com,******1130,successful,16800.0,2026-03
3537,948,D****** P****,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-02-03,4,NetBanking,0.15,D*****@yahoo.com,******2428,successful,51000.0,2026-02
3538,64,S**** O******,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-20,5,Card,0.2,S*****@gmail.com,******9475,successful,260000.0,2026-03
3539,969,K**** W****,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-22,2,NetBanking,0.2,K*****@yahoo.com,******5957,successful,72000.0,2025-12
3540,607,R***** R********,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-16,4,Card,0.1,R*****@gmail.com,******7205,successful,28800.0,2025-08
3541,258,L**** T*****,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-05,3,Card,0.05,L*****@yahoo.com,******7795,successful,22800.0,2026-01
3542,66,J******* L****,105,45000.0,Tv,Electronics,offline,Bangalore,2025-04-21,2,Cash,0.3,J*****@gmail.com,******4680,successful,62999.99999999999,2025-04
3543,662,J**** O*****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-01-18,3,Cash,0.15,J*****@yahoo.com,******0493,successful,114750.0,2026-01
3544,428,M******* R*****,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-09-26,1,Cash,0.3,M*****@gmail.com,******0299,successful,31499.999999999996,2025-09
3545,811,M*** M*******,106,80000.0,Sofa,Furniture,online,Bangalore,2026-02-10,3,Cash,0.35,M*****@gmail.com,******2802,successful,156000.0,2026-02
3546,558,B**** P*****,107,50000.0,Dining Table,Furniture,online,Chennai,2025-05-10,2,UPI,0.15,B*****@gmail.com,******3862,successful,85000.0,2025-05
3547,482,N******** M*****,106,80000.0,Sofa,Furniture,offline,Chennai,2026-11-02,1,UPI,0.3,N*****@gmail.com,******3012,successful,56000.0,2026-11
3548,694,L*** B******,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-03,4,Cash,0.25,L*****@gmail.com,******4973,successful,24000.0,2026-01
3549,887,R***** B****,102,70000.0,Phone,Electronics,online,Bangalore,2025-09-19,4,Card,0.1,R*****@gmail.com,******3326,successful,252000.0,2025-09
3550,625,E******** D****,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-24,2,Card,0.1,E*****@gmail.com,******6997,successful,117000.0,2025-07
3551,876,D**** W*******,105,45000.0,Tv,Electronics,online,Chennai,2026-08-03,5,UPI,0.2,D*****@gmail.com,******3557,successful,180000.0,2026-08
3552,276,K**** M*********,102,70000.0,Phone,Electronics,online,Delhi,2026-01-03,5,NetBanking,0.1,K*****@gmail.com,******3046,successful,315000.0,2026-01
3553,469,M****** G*****,106,80000.0,Sofa,Furniture,offline,Delhi,2026-02-15,5,NetBanking,0.1,M*****@gmail.com,******9516,successful,360000.0,2026-02
3554,559,T*** S******,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-07-31,2,NetBanking,0.25,T*****@outlook.com,******1769,successful,22500.0,2025-07
3555,973,A**** G******,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-09-13,5,Cash,0.2,A*****@outlook.com,******9731,successful,180000.0,2025-09
3556,383,D**** P*****,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-11-15,3,Cash,0.1,D*****@outlook.com,******5109,successful,675000.0,2025-11
3557,775,R** C*****,102,70000.0,Phone,Electronics,online,Chennai,2025-08-16,5,Cash,0.4,R*****@gmail.com,******6010,successful,210000.0,2025-08
3558,539,K*** A*****,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-08,3,Card,0.1,K*****@outlook.com,******0010,successful,675000.0,2025-10
3559,442,G****** V******,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-01-31,4,NetBanking,0.2,G*****@gmail.com,******2802,successful,144000.0,2026-01
3560,435,W**** R*******,102,70000.0,Phone,Electronics,online,Delhi,2025-11-01,2,Cash,0.05,W*****@gmail.com,******4454,successful,133000.0,2025-11
3561,353,R***** V********,105,45000.0,Tv,Electronics,online,Bangalore,2025-06-09,2,NetBanking,0.05,R*****@outlook.com,******5596,successful,85500.0,2025-06
3562,640,C***** J*******,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-06-05,3,NetBanking,0.05,C*****@outlook.com,******2507,successful,142500.0,2025-06
3563,390,E**** K*****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-04,3,NetBanking,0.3,E*****@gmail.com,******7025,successful,94500.0,2025-11
3564,674,H**** A******,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-05-18,1,NetBanking,0.3,H*****@outlook.com,******8272,successful,31499.999999999996,2025-05
3565,592,T****** M*****,105,45000.0,Tv,Electronics,online,Delhi,2025-08-14,2,Cash,0.05,T*****@gmail.com,******8501,successful,85500.0,2025-08
3566,123,T***** S****,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-04-06,5,UPI,0.05,T*****@yahoo.com,******8457,successful,213750.0,2025-04
3567,95,J*** J*****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-07,1,NetBanking,0.3,J*****@gmail.com,******7560,successful,31499.999999999996,2025-08
3568,303,D**** R***,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-29,2,NetBanking,0.2,D*****@gmail.com,******1211,successful,24000.0,2025-08
3569,951,R****** M*****,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-07,5,Cash,0.1,R*****@yahoo.com,******6379,successful,67500.0,2025-11
3570,584,S***** J****,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-23,3,Cash,0.05,S*****@gmail.com,******2693,successful,128250.0,2025-05
3571,346,E*** F***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-06-08,3,Cash,0.05,E*****@yahoo.com,******5711,successful,128250.0,2025-06
3572,775,R** C*****,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-15,5,Card,0.2,R*****@gmail.com,******6010,successful,200000.0,2025-06
3573,700,T***** N******,102,70000.0,Phone,Electronics,online,Hyderabad,2025-09-24,2,Cash,0.2,T*****@yahoo.com,******0014,successful,112000.0,2025-09
3574,961,D**** H***,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-20,2,UPI,0.4,D*****@gmail.com,******8075,successful,84000.0,2025-10
3575,626,T**** M*******,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-02,4,Cash,0.4,T*****@gmail.com,******7616,successful,3120.0,2025-08
3576,907,J****** M*****,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-22,4,Cash,0.4,J*****@gmail.com,******4650,successful,168000.0,2026-01
3577,352,D***** G*******,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-07-17,4,Cash,0.2,D*****@gmail.com,******2541,successful,208000.0,2025-07
3578,432,C****** N*****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-02-07,3,UPI,0.1,C*****@yahoo.com,******1774,successful,121500.0,2025-02
3579,297,S**** H***,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-06,2,UPI,0.25,S*****@outlook.com,******2263,successful,375000.0,2025-09
3580,759,L*** B*****,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-04-20,5,UPI,0.4,L*****@gmail.com,******0071,successful,135000.0,2025-04
3581,761,L**** Y****,103,1300.0,Shirt,Clothing,offline,Chennai,2025-09-19,2,Cash,0.4,L*****@gmail.com,******1557,successful,1560.0,2025-09
3582,789,B**** W*****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-12,3,Card,0.35,B*****@gmail.com,******8567,successful,29250.0,2026-01
3583,643,S**** H*****,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-01-10,1,Cash,0.4,S*****@gmail.com,******9724,successful,27000.0,2026-01
3584,449,E*** S******,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-24,1,UPI,0.25,E*****@yahoo.com,******3005,successful,975.0,2026-01
3585,170,J****** O*****,106,80000.0,Sofa,Furniture,online,Mumbai,2025-03-11,2,Cash,0.05,J*****@gmail.com,******5670,successful,152000.0,2025-03
3586,227,T***** G*****,106,80000.0,Sofa,Furniture,online,Bangalore,2025-10-14,3,NetBanking,0.1,T*****@gmail.com,******6120,successful,216000.0,2025-10
3587,942,M****** W********,102,70000.0,Phone,Electronics,offline,Chennai,2026-01-02,1,NetBanking,0.4,M*****@yahoo.com,******0620,successful,42000.0,2026-01
3588,936,B**** L*****,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-05,4,NetBanking,0.3,B*****@yahoo.com,******8514,successful,700000.0,2025-09
3589,819,D***** V***,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-11-14,3,Card,0.05,D*****@outlook.com,******9771,successful,128250.0,2025-11
3590,991,D****** C******,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-01-20,5,NetBanking,0.25,D*****@gmail.com,******0595,successful,56250.0,2026-01
3591,43,J******* F***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-03-31,1,UPI,0.2,J*****@outlook.com,******1395,successful,36000.0,2026-03
3592,695,J****** R******,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-05-26,1,NetBanking,0.3,J*****@gmail.com,******1711,successful,56000.0,2025-05
3593,17,D**** H***,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-06-03,4,Cash,0.35,D*****@outlook.com,******1149,successful,169000.0,2025-06
3594,349,J*** B****,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-02-09,4,Cash,0.35,J*****@outlook.com,******8393,successful,20800.0,2026-02
3595,124,S**** R***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-09,2,NetBanking,0.3,S*****@outlook.com,******4148,successful,112000.0,2025-05
3596,783,B****** G***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-11-27,4,NetBanking,0.2,B*****@outlook.com,******3064,successful,208000.0,2025-11
3597,398,M****** S******,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-12-23,3,UPI,0.4,M*****@outlook.com,******4961,successful,117000.0,2025-12
3598,311,J*** M*****,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-10-02,4,UPI,0.25,J*****@yahoo.com,******7160,successful,240000.0,2025-10
3599,104,A***** C*******,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-06,1,NetBanking,0.2,A*****@yahoo.com,******9548,successful,200000.0,2026-02
3600,786,J******* S******,105,45000.0,Tv,Electronics,online,Chennai,2025-05-15,1,Cash,0.2,J*****@outlook.com,******5116,successful,36000.0,2025-05
3601,112,B*** M********,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-12-12,3,Cash,0.2,B*****@gmail.com,******1130,successful,120000.0,2025-12
3602,43,J******* F***,104,8000.0,Shoes,Clothing,online,Chennai,2025-10-19,1,Card,0.3,J*****@outlook.com,******1395,successful,5600.0,2025-10
3603,475,N****** A******,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-09-02,1,Card,0.15,N*****@outlook.com,******9248,successful,6800.0,2025-09
3604,747,L**** E******,105,45000.0,Tv,Electronics,offline,Bangalore,2025-06-26,4,Card,0.25,L*****@yahoo.com,******5369,successful,135000.0,2025-06
3605,891,N****** H******,105,45000.0,Tv,Electronics,online,Hyderabad,2025-12-23,3,UPI,0.15,N*****@yahoo.com,******4743,successful,114750.0,2025-12
3606,869,K****** H*****,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-05,2,NetBanking,0.15,K*****@yahoo.com,******3079,successful,13600.0,2025-12
3607,145,M****** H******,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-02-05,5,Cash,0.3,M*****@outlook.com,******1396,successful,227500.0,2026-02
3608,256,N***** W*******,101,250000.0,Laptop,Electronics,offline,Chennai,2026-05-04,1,NetBanking,0.2,N*****@gmail.com,******1732,successful,200000.0,2026-05
3609,22,J**** W******,105,45000.0,Tv,Electronics,offline,Chennai,2025-09-04,3,NetBanking,0.15,J*****@gmail.com,******4842,successful,114750.0,2025-09
3610,622,H***** B***,105,45000.0,Tv,Electronics,online,Chennai,2025-06-28,3,Cash,0.15,H*****@yahoo.com,******1523,successful,114750.0,2025-06
3611,715,R***** H****,105,45000.0,Tv,Electronics,online,Delhi,2025-11-10,2,Card,0.1,R*****@yahoo.com,******0977,successful,81000.0,2025-11
3612,902,L**** R****,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-05-02,4,Card,0.05,L*****@outlook.com,******2031,successful,171000.0,2025-05
3613,343,A**** M*******,102,70000.0,Phone,Electronics,online,Bangalore,2026-03-17,4,Cash,0.2,A*****@yahoo.com,******1170,successful,224000.0,2026-03
3614,733,J****** L**,101,250000.0,Laptop,Electronics,online,Delhi,2025-06-09,1,UPI,0.05,J*****@gmail.com,******6363,successful,237500.0,2025-06
